ngoId,hasRegistration,hasFinance,logo,yearEstablished,missionStatement,vision,objectives,legalStatus,areasOfOperation,activeStatus
6c5d917d-8628-3be3-bdd9-c1187207ce5d,,,,,,,RUBINA KALA SANSTHA is located in Maharashtra.,,,
3a8120a0-beb5-34d9-a452-123ab8beedb7,,,,,,(i) Remedial Education (ii) Computer Literacy (iii) Follow-up for Mainstreaming (iv) Escorting children back to their homes,"In Mumbai, there are hundreds of children who have been taken out of society and institutionalized. These children are either in Observation Homes as they are deemed to have committed an offence, or in Childrenâ€™s Homes as they, either have no parents, or their parents cannot raise them up. While the motivation for these Homes is to bring about the protection of children who are vulnerable and need extra support, these children too are in need of special care, guidance and protection in their formative years if they are to become responsible and contributing members of society. Project Pragati works alongside four different Observation Homes and Childrenâ€™s Homes in order to meet the emotional and educational needs of children who reside there. We believe that education is vital in order to break the cycle of poverty and neglect that often plagues these childrenâ€™s lives. For this reason, we provide supplementary educational supports as well as basic computer literacy skills. In tandem with the authorities, we help in tracing the families of the children who have run away from their homes, reunite them, and also follow-up with those discharged from these Homes to help them complete their studies or to be trained in a skill. Our budget for 2015-16 is Rs 18.50 lakhs covering 400 beneficiaries, of which we require funding of Rs 9.56 lakhs for various activities which will benefit these 400 children. Sahaara's Project Pragati was even highlighted in a Mumbai Mirror article dated August 25th 2015. This is the link - http://www.mumbaimirror.com/mumbai/others/The-incredible-story-of-Pinkys-reunion-with-her-mom-after-15-yrs/articleshow/48660040.cms",,,
9026bd89-b084-3b42-a708-0530ca7b1fec,,,,,,"Our Mission“Equal and Integrated community development Through Mind, Education, Employment and Economics”Sahyog mission is to empower the poor disabled and disenfranchised in regions of Delhi State to achieve the Gandhian principle of ""sarvodaya"" (universal uplift). To this end, Sahyog employees right based , people centered, grass root and participatory methods : to eliminate socio economic inequality, to promote health, nutrition and well being, to facilitate self reliance, to enable local self governance, to ensure national resource management , and to promote peoples advocacy.Our VisionFostering a society wherein women are empowered enough to lead decent Life; all children are healthy, happier and enjoy their childhood rights, Especially with right to education; and creating sustainable and humane Society wherein all living being have access to resources and manage their Livelihood.","Presently, the organization is teaching 4690 children through remedial classes and bridge courses, and 4000 women through adult literacy programme 1500 youths through vocational education in 97 centres. Through our other projects, we have been able to reach out to more than 70000 people directly & indirectly. The Centres of Sahyog are located in various parts of Delhi and NCR. All the students are provided adequate infrastructure and regular support from teachers to prevent their drop rate from school.",,,
a98d9095-f0f3-3263-8f98-fe313e8385b0,,,,,,"VisionTo create such a fear less educated society which is economically, socially and politically very sound with high moral values; where there is no bias on the basis of caste, religion and gender; where people are fully aware about their rights, obligations, culture and world’s environment; where people are full with feelings of patriotism and they would think about the world’s brotherhood.MissionSajag focuses on solving social issues on education, health, environment and domestic violence etc. through its Samajik Suvidha Kendra, awareness camps and spreading education and health among the women, children and senior citizens from the weaker section of the society in collaboration with other agencies (government and non-government); we are on a mission to use the true potential of the fares sex to bring about a positive change in the society and believe that education is one of the most importance human right; we want to promote quality education and culture for marginalized children resulting in social transformation in India, while a upholding the values of transparency, accountability, pluralism, equality, justice and respect for all.","Sajag Foundation came into existence in the year 2009 and since its inception has been working for the benefit and welfare of underprivileged and backward communities for the social justice. Presently, the organization works in Resettlement Colonies and slum part of East Delhi namely Trilok Puri assembly. Education for underprivileged children, Health & Environment Awareness and Communal Harmony has been the primary areas of intervention by the organization in these communities. Women empowerment and welfare of Senior Citizens is also on focus for integrated community development.",,,
ae38e382-5e22-3713-8664-361bf7861c46,,,,,,"The primary goal of the Sangh is to increase the productivity of natural resources, which in turn would contribute towards upliftment of farmers, especially small and marginal farmers. The Sangh attempts to achieve this goal by networking among NGOs, capacity building through mutual learning and from external resources, undertaking policy advocacy, and conducting action research","Sajjata Sangh is a network of Non Government Organisations engaged in natural resource management through a participatory process in different parts of Gujarat. Currently, 33 NGOs working in different areas of Gujarat are associated as members with Sajjata Sangh. The Sangh has done pioneering work on piloting and scaling up of rainfall insurance in the state. The radio programme “Sajjata no Sangh lave kheti ma rang” was run for five years and had about 5 lakh listeners across the state. It has led to creating awareness on improved agriculture practices, integrated pest management, integrated nutrient management etc. The network has also provided inputs in policy making forums on accreditation of NGOs both at the State and National levels.",,,
1d2cbcd4-b1f8-39c4-ba40-71a671fd5205,,,,,,To work for the upliftment of persons suffering from disability or people that are differently abled .To enhance their lives by imparting skill orientation in them.,"Essence: sensitized and motivated society that acnowledges the value of interdependence and appreciates the abilities of persopns with blindness and multiple disabilities and willingly provides equal opportunities for all, through education and empowerment",,,
33b508a2-089d-38df-b078-5b000d23482b,,,,,,Vision:SBT aims to provide a sensitive and caring environment to street & working children and other children on the margins of society. It seeks to dissolve the barriers that rob children of the opportunity to realize their rights.Mission:To create a nurturing environment that can foster normal physical and mental growth of street and neglected children. To allow them to return to mainstream society and eventually contribute to its development.,"Salaam Baalak Trust is an Indian non-profit and non-governmental organization which provides a sensitive and caring environment to street and working children in Delhi, India. We help nurture their dreams and make them realize that their fate can be crafted by their own heart, their own hands and a firm resolve. Millions of dreams need our help to stay aloft.",,,
03c43118-8dbe-3200-bec3-76ca32083edb,,,,,,"VisionSama Foundation aims to develop a society where ‘all are equal’ meanings all are free from Hunger, Poverty, Discrimination and exploitation. As a voluntary organisation Sama will be managed and its programs implemented by a team of people with disabilities.Mission Stop Separation in the name of disability, Start inclusion in the name of humanity, Every human has abilities and disabilitie","In Sama, we believe in a world free from hunger, poverty, discrimination and exploitation and we work towards an inclusive society by working with people with disability. We support education and medical needs of children with disability and also work towards making adults with disability self-reliant by economic empowerment and livelihood skills training. Most members of our team are people with disabilities who adequately illustrate that abilities can be achieved through education and right opportunities. Sama was established in 2005 to address the wide gap that exists in India where only 1% of people with disabilities received education (National Sample Survey Organisation 1991). The organisation continues to strive to achieve its objectives.",,,
bf9e6c50-57a5-3505-b470-96d8758ebee3,,,,,,Financial Literacy: Disseminate financial literacy to Youth and Adults and the underprivileged sections.Financial Access: Facilitate the inclusion of the underprivileged section into the mainstream banking and financial services industry.Financial Security: Spread awareness and knowledge so that the youth and adults are protected from risks.Financial Advocacy: Work with the government and regulators to provide basic financial products and services for the youth.Financial Market Deepening: Promote maximum utilization of available financial products and services among the Indian public.Financial Education: Complement the existing academic curriculum in schools and colleges by addition of financial literacy workshops to create smart future investors.,"Sanchayan is India's 1st social venture dedicated exclusively to Financial Literacy for Youth and Adults. Sanchayan is an independent & neutral nonprofit social venture that educates and thus empowers the youth and low income adults to take informed decisions with respect to their personal finances. Along with the right financial information and guidance, Sanchayan delivers suitable, low-cost financial services to the urban and rural poor. Sanchayan works with Governments, Regulators, Financial Institutions, Educational Institutes, Corporate Foundations, Partner NGOs, and other public and private sector organizations to continue the mission of disseminating neutral financial literacy. Sanchayan Suraksha Points (SSPs)are one-stop points for the urban poor to access ALL Financial services like Savings, Banking, Insurance, Mediclaim, NPS, etc in an institutional manner.",,,
5f867a2d-701c-3c4b-a9aa-381e7bcff251,,,,,,"MISSION STATEMENTSankalp Rehabilitation Trust seeks to improve the quality of life of drug users and their families.OBJECTIVETo dramatically reduce the rate of infection from HIV and Hepatitis C amongst injecting drug users in Mumbai, to aid drug users in rehabilitation by providing informal education, sustainable livelihood training, and medical support, and to advocate on behalf of the drug users into society.VISIONAdhering to a progressive harm reduction strategy of outreach and education, needle and syringe exchange, drug substitution, detoxification and rehabilitation, personal and group counseling, and continuous care, Sankalp aims to diminish the number of people addicted to drugs in Mumabi, minimize the spread of blood borne viruses, and reintegrate users into society.","Sankalp Rehabilitation Trust is a community of dedicated individuals working to stop the spread of HIV and empower drug users to take charge of their health and lives. We believe that everyone is a creature of the universe and has a right to be here. However low they fall, however high the dependency, Sankalp has shown that treating drug users with respect can change their lives and improve the health of our communities. Based on a philosophy of Harm Reduction, Sankalp aims to reduce the negative impacts of drug use and drug-related activities on individuals, families and communities. Understanding that abstinence is not always possible, we strive to create a safe environment for drug users by providing them with information on safe injecting practices, access to medical care, as well as opportunities for long-term recovery.",,,
3794c559-37c5-346b-bfe8-640cc9e46782,,,,,,,"Sankatmochan Foundation is a non-governmental organization (NGO) working in Delhi, India. The registration number of the organization is: S-48781?(17-03-2004). Established in the year 2004, Sankatmochan Foundation works in the area of Aged and elderly, Animal Husbandry, Dairying & Fisheries, Animal Welfare, Art & Culture, Children, Dalit Welfare, Education & Literacy, Environment and natural resource management, Health & Nutrition, HIV/AIDS, Human Rights, Information & Communication Technology (ICT) , Labour & Employment, Land Resources, Legal Awareness & Aid, Minority Issues, Panchayati Raj, Rural Development & Poverty Alleviation, Sports, Tribal Welfare, Urban Development & Poverty Alleviation, Vocational Training, Water and Sanitation,",,,
8b1e4ac0-15b9-3d85-8c7a-c7eee7923a79,,,,,,"To assist, promote, channelize, undertake charitable, social, educational (formal, non-formal) and humanitarian work irrespective of caste, community, religion, political affiliation or economic status, solely for the holistic & self development of the we",Saint Ravi dass Educational Society is a registered society [NGO] of all over India operation under societies registration act XXI of 1860 which run vocational training center by trade mark registered name of Manav vikas vocational training center and entitled to do so legally. Service Offered:,,,
adb15b5c-a36b-3cde-be26-4d0ab614127f,,,,,,"To focus on the empowerment of vulnerable groups of the society.To support inclusive growth approach in regard to social development & community development. To encourage people participation in the process of development.To fight injustice , exploitation of basic human rights, exploitation and deprivation.",SANTOSH facilitates the process of empowerment of the poor and vunernable groups in the society which also includes women. The organisation creates awareness in regard to deprivation of basic human rights and encourgages people participation in the process of their own social development.,,,
c583064b-fb3a-39bf-b476-9bfcfee6ef91,,,,,,To create awareness amongst the poor people about sanitation.To encourage better health seeking activities,"The  foundation started constructing toilet for all the in this village Uthangal Vridhachalam taluk where people are living below poverty line and with out much knowledge about sanitation. With this project this total complete village people are being, educated for better sanitation and healthy living.Our foundation aims such project for awareness of health,sanitation",,,
6dee437e-ddef-35a8-9a57-d97b68f10c6f,,,,,,"MissionOur mission is to create the largest human chain of Emergency Blood Donors, open 100 centres for remedial education centres and Old Age Homes in India.Vision“Our vision is to build a community where no one dies of shortage of Blood, a world where every child gets quality education without worrying about expenses, a Healthy, Happy, Secure and a Respectful world for Sr. Citizens.”","We at Sarthak Prayas, a Not for Profit organisation began its journey in 2003 to create a backbone of the patients in the need of Blood, especially Thallassemia and create mass awareness about Blood donation. We also focus on working for poor children and Old age people to give them a better way of living, creating a platform to change their future, a positive thinking and a space to live in their own conditions with healthiness and happiness. Our First program is ‘Mission Save Life’ We have 9000+ Emergency Blood donors registered with us and in 2012 we attended 1300 calls for blood. Our Second program is ‘Build a Foundation’ in which we support a half constructed school in Haryana where 250 students get free education from nursery to 10th. We also run 3 remedial educationcentres in Delhi where 120 students from urban slum get post school education with special focus on building their skills i.e. Soft & Life Skills, Spoken English, Hygiene etc. Our Third program is ‘ Second Inning Centre’ in which we run a Sr. Citizen Recreation Centre and provide Newspapers, Magazines, Games, Tea Snacks, Computer Training and Counseling for people in their golden age. Fourth program is called ‘ Green India, Clean India’ in which we partner with Corporate and Govt to run various awareness programs n trainings in schools, colleges for general public.",,,
66b8d445-7e37-3b24-a872-71aba81aa2f7,,,,,,"MissionTo create a safe and secure environment for runaway children rescued from railway platforms in SATHI’s shelters, Government Homes, Institutions and other NGO shelters and protect children from being ignored and from possible abuses. Also to reunite the runaway or separated children with their families, and address the causes that leads them to run away with an aim to prevent them from repeating the behaviour.VisionA safe, secure and nurturing environment for lost, runaway and separated children to grow holistically with self-confidence, self-worth and dignity.","SATHI, a voluntary organisation registered under the Karnataka Societies Registration Act 1960, whose objective to restore separated and runaway children found on railway platforms to their families. SATHI rescues children from railway platforms, offers them protection at shelters, provides counselling & psychological support and attempts to reunite the child with the family, provided there is a caring and conducive environment for the child’s holistic growth. SATHI gradually expanded its presence and now has presence in 9 states across India. Over the past 23 years, SATHI has reunited more than 50,000 children back with their families.",,,
ddddc6c8-b171-3292-b1c5-40c124f90351,,,,,,"MissionSatyakam Jankalyan Samiti (SJKS) is established for rights & entitlements and social, economical, educational, and cultural & over all development of Dalit, Aadiwasi, Muslim and poor with youth representation.SJKS recognizes the rights of every Indian to lead a life with dignity and self respect in a just and equitable society. It feels the need to improve the capacity of individuals, communities and women. So we decided to spread awareness about their rights so that they can access the facilities, provided by government through various schemes and plans.VisionSJKS visualizes a society that is free from all kinds of exploitation, injustice and oppression, while ensuring the unity and harmony in the society, and performing all possible welfare missions for the society.","The Styakam Jnkalyan Samiti (SJKS) is working on the development of society and people’s welfare in the Chhindwara district of Madhay Pradesh, since 2006.SJKS works closely and together to solve the problems of the society and the right of equality. SJKS endeavors to understand the needs of the society and mobilize the resources to meet them out through the non-governmental organization (NGO) for a sustainable development of the society, environment and mankind.",,,
a96043d1-24ba-3b7e-a7b6-e58736e6cb2e,,,,,,Work for Community Development  of the Marginalised.Provide alternate livelihood opportunities,"SEEDS is a non-profit organisation that seeks to protect the lives and livelihoods of people exposed to natural disasters and living in disaster prone areas. SEEDS primarily engages in shelter reconstruction and adopts locally based approaches to reduce the impact of future disasters on communities at risk. Founded in 1994, SEEDS comprises of young professionals drawn from various development related fields. It is governed and advised by a board of eminent academicians and practitioners from international organisations. SEEDS with its small team of committed individuals has reached out to families affected by earthquakes, floods and cyclones; restored schools and homes; and has invariably put its faith in education to build long term resilience. SEEDS continues to advocate for and involve with communities across Asia to ensure a safer and sustainable world.",,,
ad802c34-611f-32a8-a6a0-fa92bc8178ff,,,,,,To work in diversified projects for marginalised section,"Scp Foundation (Regd.) Is A National Ngo With Its Headquarters In Delhi. It Has Been Operating Successfully For The Past 8 Months. Madad Works In The Fields Of Health, Computer Education And Human Rights. Our Target Population Is Underprivileged Sections Of Society With An Added Focus On Women And Children.",,,
4a53d4d5-34fa-3847-9008-78500ed28466,,,,,,"MissionOur purpose is to work in partnership with others - deafblind people, their families, carers and professionals - to ensure that everyone facing challenges because of deafblindness has access to advice, opportunities and support.VisionOur vision is of a world in which all deafblind children and adults can be full and active members of society.","Sense International India (http://senseintindia.org), is an NGO that supports and advocates for better services for deafblind people in India. Sense International India aims to create a world where deafblind children and adults can be full and active members of the society. Also known as Sense India, our vision and commitment to the cause of deafblindness makes us stand apart from other NGOs in India. Sense India was established in 1997 when there was only one school catering to the needs of deafblind children. Today, it has grown into a massive network of 57 partner NGOs spread across 22 states in India. Sense India is striving to change the definition of ""Disability"" to ""Differently-abled"" by providing education to deafblind children, vocational training and livelihood support to deafblind adults, training for families and professionals and help other NGOs to work with deafblind children and adults.",,,
9711aea6-d87c-3273-8e08-7a661825a9e6,,,,,,"MissionTo provide better future to Adolescents, women, children of those particularly deprived sections by protecting their health needs and rights, women’s reproductive health through education and improving their living conditions with an integrated approach. We believe that good health and access to health services are fundamental human rights.VisionThe Vision of the society is to become centre of excellence in the field of Health, Women empowerment, child development, Human rights and environment related programs through innovations particularly for the marginalized by engaging into partnership with National and International agencies.","STEPS NGO gives special emphasis on Medical and health aspects of those particularly preventive and curative health related programmes with a special focus on women, children, Adolescents",,,
80cd1841-9f3f-36d4-8acd-be76d4bc46a6,,,,,,,"The organisation works against all forms of child exploitation, health service to women, adolescent girls and newborn, income generation help to marginalised, dalit, counselling to students and youth and improved living conditions of scavengers.",,,
142802fb-3d35-3958-830f-95f9cf00e777,,,,,,To work  for upliftment  of urban poor.Engage in community management with the  marginalised section representing urban sector.To promote sanitation in urban slums,"Shelter Associates (“Shelter”) is a NGO working in Maharashtra since 1993, having offices in Pune and Sangli. We partner with the urban poor, particularly women, in informal settlements to facilitate and provide community-managed slum rehabilitation housing and essential services including sanitation. Since 1993, Shelter has covered over 4300 families with individual toilets and impacted over 50000 persons with just the sanitation program including individual and community toilets. Shelter has also built good quality housing for over 1,800 families.",,,
70fb76a8-01c4-37be-943b-ee8cae2491fc,,,,,,"Vision:To work towards creating a better India every citizen is provided with eye-care, basic health, education and empowerment. Mission:	To make marginalized communities self-reliant and work towards women empowerment.To create a safer environment for the weaker sections of the society by creating an enabling structure.	To bring about valuable changes by contributing towards the betterment of health, nutrition and education level of the under privileged community.Empowerment of women from weaker sections of the society by providing them with education, vocational training (sewing), health care, counselling and motivation","Serve Samman is a Delhi based non-profit organization run by a group of industrialists and philanthropists from the medical and paramedical fields. With aim and vision to provide holistic development and empowerment to all individuals, Serve Samman works in a variety of areas ensuring perfect health and wellness for each individual within our capacity, along with provision of free trainings in various fields to equip community members to be part of the professional world.",,,
baab315f-9c9d-3ea5-b51c-870c641ff003,,,,,,,Shree Foundation is located in Uttar Pradesh,,,
c919d28a-fbe6-32d3-8905-50edf3b26662,,,,,,,Shri Mangalmurti Viklangtrust has been involved deligiently in upliftment of differently abled striving hard for bringing a postive change in their lives.,,,
320df84e-4854-3acb-b54d-11a861609ccc,,,,,,,Shubh Sankalp Sanstha is an organisation that strives hard to implement its policies intervening livelihoods.,,,
8a1fdc78-e5d9-35f8-9d60-c3c5156f371a,,,,,,To eliminate poverty To generate employment opportunties.,The trust belives in emanicipating the marginalized,,,
b3cd895a-8d9b-3126-8fff-93ff311f5fd1,,,,,,"MissionTo provide the fruits of Education to each and every child so that they grow up to be responsible human beings and citizens thus moving forward progressively and bringing a wholesome benefit to the entire society.Vision""An Educated and Empowered India is the vision of Shubhakshika.""""Every child should get the best of opportunity for education and empowerment.""""We aspire to implement right to education and Right to love & care for every child.""","The Society works for education , rehabilitation and uplift of the underprivileged and the marginalised sections of the society by providing opportunities for education, by imparting employment oriented vocational skills ,by creating awareness about relevant issues through camps and workshops and by procuring and distributing articles of basic needs to the needy. The Society works to promote happy and healthy living.",,,
af143fdf-243c-39c6-b52e-f0bdc13e0da3,,,,,,,"SIMS SANSTHAN are working in Educational, Health, Research and Skill Development Areas.",,,
856a581b-1fd2-3235-8449-16548dd04c0f,,,,,,"MissionTo champion non-profits in India, help them fundraise and engage givers in their cause. To do this we have designed a web portal to feature select NGOs and facilitate their fundraising from India's new generation of socially conscious, tech-savvy givers who want to participate in the country's progress and development.VisionTo grow a new generation of givers in India","Small Change was conceived to help non-profits in India communicate better and facilitate their fundraising – the idea being: If people don’t know what an NGO does or how well they do it, why would anyone give their time, money or skills to support them. On our old website, the tagline was “Communications for funda-raising” – a wordplay to convey our services will not only help to raise funds, but also awareness of a non-profit’s “funda”. India would be a lesser place if it weren’t for NGOs filling the social and development gap that the government simply can’t. Small Change’s mission is to support NGOs and the critical work they do. Our web portal smallchange.ngo will showcase non-profits, help them fundraise and engage a new generation of givers in their cause",,,
5df31919-1925-307d-a33b-1bffbd785067,,,,,,To promote Social networking among ngos.,"SAMPARK is one of the vibrant voluntary organizations in the state of Odisha having strong believe in working partnership of group of NGOs as social Network. As on date SAMPARK has its huge NGOs and CBOs net work in Southern, Western and Eastern parts of Odisha, India to address specific issues, problems and challenges which affect the lives and livelihood of the people of the most backward communities. Issues, Problems and challenges in Western and Southern regions of Odisha o Land alienation o Indebtedness o Government monopoly over MFPs, and non-implementation of the Forest Rights Act, 200 o Ineffective implementation of Panchayats (Extension to the Scheduled Areas) Act of 1996 (PESA, 1996) for Schedule. o Involuntary displaceme",,,
36d3e74b-eceb-3913-81b2-44e929a3360d,,,,,,,"Social Action for Rural Community (SARC) a voluntary organisation, working since last 11 years, to improve the lives of poor people in Sambalpur, Jharsuguda, Sundargarh, Deogarh and Bargarh District of Odisha covering 215 villages and serving for a population around 2.5 Lakhs.",,,
1eace2f1-4add-39da-8e35-617834149408,,,,,,Promotion of sustainable livelihoods options.Community development in rural areas.To support services of other like-minded organisations .Ensuring community participation in all activities.,"The organisation is located in New Delhi and it primariliy functions in different areas which includes health,education, sanitation and improving basic amentitites. The organisation also focuses on action based research for documentation in rural areas. It also emphasis on community development  with incluisve participation as the prime principle.",,,
b962b279-6e5c-38b7-ba1a-88b744e59b97,,,,,,,"Slum Soccer exists to foster sustainable development within otherwise marginalised populations of India. We aim to provide long term solutions to combat rife homelessness and improve living standards within underprivileged areas. Our approaches are centred on building self-sufficient communities. The game of Football is our means to that end- connecting individuals, teaching life skills and working towards improving overall quality of life. Homeless and slum communities host a variety of complex issues on a daily basis. Prominence of sexual and domestic abuse, unemployment, alcoholism, drug usage, malnutrition and mental health issues and a cycle of disengagement from the education sector almost condemn these communities to a continuing struggle- preventing them from being successfully involved in an already disparate society. All we ask them to do is kick a ball. That simple act is therapeutic in itself. As a first step, we attempt to give our participating players hope and purpose. Our centres act as safe places free of discrimination; providing positive role models and a place to develop and enjoy one self. We believe that sport and football inherently offer a transferrable set of skills for social development; through team building, acceptance and discipline. We at Slum Soccer choose specific issues that the Indian slums face and shape our sessions around building some specific and necessary life skills. Football acts as the messenger. Specific game topics include, but are not limited to; saving, nutrition, HIV/AIDS, hygiene and child rights.",,,
5d48f880-de0f-39f8-a906-e6c326e88cd0,,,,,,To ensure equal accessible education for all children. To fight against child labour,,,,
39b92204-a41a-371f-a423-5ebc520decf8,,,,,,MissionTo bring a holistic and sustainable change in the lives of the vulnerable sections of society through innovative solutions and implementing evidence based interventions.VisionWe envision a world where all individuals and communities can have equal opportunities for growth and development without compromising on the resources for future generations.,"Shodh is an Indian non-profit and social development organisation with a specific focus on implementing research based interventions. At Shodh, we believe that a research based approach towards social issues goes a long way in creating sustainable solutions and lasting impact. The focus areas of our work are health, water & sanitation, education and livelihoods for the vulnerable population.",,,
1389e3fa-ef14-3a19-9edf-fa800b6ed5e9,,,,,,"MISIONSPAN envisages a society that is economically productive and equitable, socially just, environmentally sound and genuinely democratic.VISSIONSPAN’s mission is to work alongside the socially and economically excluded groups of people, starting with children. It works to enhance the rightful and equitable share of development for all who are disproportionately placed, by facilitating the process of empowerment and good governance.","Society for Peoples’ Awareness (SPAN) is a Non Government Organization working in West Bengal since 1989 for the marginalized and poor, with a special focus on Children and Women. SPAN envisages a society that is economically productive and equitable, socially just, environmentally sound and genuinely democratic. The organization has been working since 26 years on the issue of child rights at the national and State level. SPAN’s mission is to work alongside the socially and economically excluded groups of people, starting with children. It works to enhance the rightful and equitable share of development for all who are disproportionately placed, by facilitating the process of empowerment and good governance. Over the past fifteen years SPAN has evolved through its concern and multifaceted involvement with issues like child development, women empowerment, livelihood concerns of marginal sections, especially unorganisedlabour (including child labour), and integrated rural development through natural resource management for livelihood and food security. On the other hand children mostly residing in urban areas of Kolkata and its periphery were provided access to quality education through community based study centers and through Anandadhara , a primary school. In all selected rural and urban work areas SPAN is implementing programmes designed to address long-term issues of community development backed up with advocacy action for pro-poor policy changes. The special focus has been to provide better overall convergence and inclusiveness of the programme. SPAN has organically evolved and grown with the changing times with its very own experiences of working with the community. A culture of open dialogue and sharing internally, amongst the staff and externally with the partner communities and stakeholders has been strongly encouraged. Thus several changes in its perspectives and its reflection on its strategies, programmes and projects are visible. The organization from a service based organization for specific target groups has gradually moved on to be a strong advocate of children and human rights. However, SPAN has looked at development holistically and ever since worked on several issues including Livelihood, Health, Protection of Children and Women, Natural resource Management, Empowering rural and urban poor on their rights, participation of the poor in rural governance besides Education of children which remained one of its focal activities. Today, SPAN is an organistaion working directly in 6 districts of West Bengal viz. Murshidabad,Birbhum, Bankura, Purulia and Jalpaiguri in addition to Kolkata and Kamarhati,Bidhan Nagar,South Dum Dum, Baranagar, Titagarh and Barrakpore Municipalities.",,,
862dce5c-9b6e-388e-87ee-d32ebef2808f,,,,,,To encourage activismTo encourage alternate livelihoods.,PACE was founded in 2002 by a group of Social Activist. These peoples have devoted around a decade in voluntary social service and this experience has provided them valuable inside in to different developmental issues at grassroots level. Realizing the need of having an organization which can address different developmental barriers Society for People’s Action through Community Empowerment who was registered under Society Registration Act 1860- SPACE base is at Balrampur (Especially Utraula and Rehra block) and adjacent district of Gonda. There are 10 Full time & 10 Part Time people served in this organization.,,,
0afe01e7-bfde-385b-b646-4ae4fdd097f0,,,,,,"To elevate the sufferings of the most indigenous people, especially economically backward communities and bring to the main stream of the society. In order to bring them into the main stream, make availability of all the facilities which are being extended by Govt. and Corporate to ameliorate the socio, economic, health and education.","The organization is based on the values of love, sharing and liberation and never makes discriminations on the basis of religion, caste, or colour among the beneficiaries. Its activities were managed by qualified professionals with over twenty years of experience along with a team of qualified and committed personnel. Since March 1989 SAMUGAM involved in different activities and began its educational and training programs initially for ten small villages, and at one stage its activities were spread in over three hundred and sixty villages.",,,
f169eeef-03d4-3877-bcff-7f4c9d8b7930,,,,,,To support alternate education program &  vocational training to sustain livelihood for marginalised sections.To establish self sustaining village models,"SPERSH is a very new organization and is involved in alternative education program and vocational training program for women in different slum clusters of Narayana Industrial area. SPERSH also conducts different programs and activities like health camps and awareness generation program in these areas. This is just a step taken by SPERSH and now with the involvement of key personals who are engaged in various sectors like livelihood, SHG and micro finance, watershed management, child rights and women empowerment programs in all Urban, Rural and Tribal settings, SPERSH is desperate to work in poorest of poor areas of our country with a vision of establishing Self-Sustained model villages",,,
13791ed3-961d-3741-acff-1c686d2d2e21,,,,,,Vision : Socio Research & Reform Foundation’s envisions a more humane and tolerant society.Mission : Its Mission is to work for a SOCIETY which listens and tries to understand others points of views. It empathizes with people in vulnerable position and extends a hand to make them stand on their own.,It will identify issues affecting the socio fabric of the society adversely. It will undertake research on these issues to ascertain the causes resulting in the given situation and suggest ways for remedial actions. It will develop models which can be replicated and make efforts in involving different institutions to implement these models.,,,
3b69a13a-5efe-3285-9444-83880be9978d,,,,,,"MissonTo facilitate more blind person at our home for Blind person.To provide economical.phycological,health assistance to senior citizen. We have a vision in near two years to educate 15000 slums children to provide basic education to them .We have a vision to adopt 1500 orphan/slum children for their Education,for their Mid Day Meal etc in year 2010-2011.Through our Education Compaigning,We have to join 5200 children for elementary education.To provide all assistance to poor & needy patients of Govt Hospitals like AIIMS,Kalawati hospital etc. In year 2009-2010,this organization has supported 18 poor patients of Govt Hospitals for their Medicinal, Major/MInor operational requirements.In year 2010-2012,we have aim to provide assistance above 50 major/minor medical cases. - Integrate vocational training centres",,,,
577c795b-7a0c-39a4-9db6-94cc6bdf3f08,,,,,,,Sri Chaitanya Seva Trust runs the Bhaktivedanta Hospital which is a 130 bed general hospital serving over 20 lakhs around the Thane district where there is no medical facility of this type available.,,,
ebd84fcf-abab-3ab8-9f1f-0f92cfaefa2f,,,,,,To work for welfare of destitute children.To create awareness in regard to child rights.To work for women empowerment.,"St Joseph Service Society (SJSS) is registered under Societies Registration Act 1860, and also under FCRA in New Delhi. The chief focus of the Society is the rehabilitation of the persons with multiple disabilities in India. Main project of the Society is San Joe Puram Children Village. Among the many aims and objectives, this New Delhi based society is interested in activities related to relieving human distress, especially of the poor, the needy, the destitute, the disabled and the aged. Most of its members and its associates have ample experience in this field. SJSS runs San Joe Puram children village and various women empowerment programmes with the objectives mentioned below and the present action fits very well into the larger vision and mission of the organisation.",,,
e43803f4-3fd9-317c-9d29-557daaf511a7,,,,,,"Mission“To provide ample opportunities to the target community for strengthening better socio-economic and educational conditions for the maintenance of harmonious, affable and peaceful life striving against all forms of injustice and inequality”.Vision“SURAKSHA envisions creating a just society with amicable social approach by providing the judicious life support to the target people in the most tangible way opening the vistas to standardize the life in a sustainable manner”.","The organisation has been working with the tribes, Dalits and socio-economically deprived communities since last two decades for their sustainable development with a prime focus on community Health, Education, Natural resource Management and Income Generation Activities.",,,
f57b3ffd-3b8f-38ce-9a1d-9cbdd2469e36,,,,,,"Eradicating poverty and Malnutrition,Promoting preventive health care and sanitation","Swasth Foundation works with schools in the slums catering to low income households to improve the health of students. Health camps are held as per national health guidelines, which aim at increasing detection and treatment of the most prevalent inhibitors of healthy growth in children (such as iron deficiency anemia, visual refractive errors and nutritional deficiencies). A team comprising of a doctor, dentist, lab technician and optometrist visits the schools to conduct the checkup.",,,
