ngoId,hasRegistration,hasFinance,logo,yearEstablished,missionStatement,vision,objectives,legalStatus,areasOfOperation,activeStatus
9cae0a95-8fa9-3ebd-8cc7-a376e6dbffe0,,,,2012,"Jhatkaa is a new campaigning organisation committed to building grassroots citizen power across India in effective and innovative ways. We help people take action collectively on issues that interest or affect them, and create change that would not be possible if they acted alone.
We collaborate with civil society to engage citizens to hold corporate, cultural and government leaders accountable in real time at key decision moments through various digital communication platforms. These online campaigns are set up and managed on our website and publicised through media to encourage every citizen to sign up to protest actions that disrupt civil society.",,"IN FY 2017-2018
Number of campaigns run: 56
Maximum number of signatories: 2,78,497 (Aarey campaign)
Total signatures over all campaigns: 2,06,182",,,
7ddfc6e2-54c3-3e12-8cba-94ea0f3e8133,,,,2004,0,,,,,
480f03ad-393a-3e43-b07b-189f9542f8f3,,,,2003,"KHPT was formed in 2003 as a partnership with the University of Manitoba, Canada.It actively works on community initiatives to transform and empower lives through focused intervention in healthcare, education and community development. KHPT’s work involves enhancing maternal, neonatal and child health, controlling urban Tuberculosis, reducing malnutrition, empowering adolescent girls, improving the quality of life of children in difficult circumstances, empowering adolescent girls and addressing violence against women. Its expertise include evidence based program development, strategic planning, large scale program implementation and planning, policy analysis, monitoring and evaluation and operational research. We have reached and engaged with thousands of lives and created a legacy of robust community –owned institutions.",,"Strengthening Continuum of Care of Select Non-Communicable Diseases (Diabetes, Hypertension) in an Urban PHC area in Mysore City
• Completion of quantitative and qualitative studies in fairly quick time with continuous supply of test consumables and medicines
HIV AIDS OVC Social Protection
• 7,230 children living with and affected by HIV & AIDS were assessed for HIV related services and 3,806 received social protection services.
• Advocacy activities in the 2 states of Andhra Pradesh and Maharashtra with civil services department, Transport department, skill Development Corporation of the two states. These meetings where preliminary meetings to sensitise these departments on CABA issues.
• Single window system was established in Pune for better facilitation of the social linkages scheme for CABA and PLHIV.
• Line department meetings were organised in Thane and Pune, In which 5 child leaders participated in highlighting the CABA issues. 22 CABA received financial support of Rs.2000/- per month from Urban and community development department, pimpri and chinchawad municipal corporation.
• 703 CABA list were submitted to ZP, thane to cover them under nutrition scheme.
• In AP 292 CLHIV children list has been submitted to ART centre for getting ART pension. 76 villages list where there is a high concentration of CLHIV (5+) were submitted to panchayat raj department for allocating the 5% funds for families of PLHIV/CABA.
Tuberculosis Health Action Learning Initiative (THALI) 
• The Risk and Need Assessment (RANA) tool is accepted in all the 3 states and all the three states have taken a decision to roll-out the tools in coordination with THALI project team. As on March 2019, a total of 20,087 patients have been administered RANA.
• Nearly 77% of the patient advocates have actively participated in Patient Support Group meetings that are held on a fixed day every month, in designated microscopy centres or TB units.
• A total of 314 Patient support groups have been formed in the THALI geography. 98% of the PSGs are meeting regularly. They create a platform for patients to interact with the medical doctor and other RNTCP staff. 
Maternal, Neonatal and Child Health
Kangaroo Mother Care (KMC)
• The project identified interventions at two levels through the existing health system of public-private mix in rural and urban areas - at the service providers’ level at the facility and building awareness in the community through frontline health workers.
• All stable babies weighing under 2000g received KMC as early as possible and families were enabled to continue to provide KMC through a cadre of Nurse mentors. Specialist mentors (Neonatologists and senior nurses from St. John’s Research Institute made regular visits for handholding visits)
• Approximately, 450 Staff Nurses and 23 paediatricians from public and private facilities have been trained, oriented and are being hand held regularly to manage newborn complications and initiate and monitor the practice of KMC. Continued Medical Education for paediatricians, brought in junior and senior paediatricians and facilitated in bursting misconceptions around KMC.
• Almost all ASHA workers i.e. 1,309 of 1,325 ASHAs, 48 ASHA Facilitators and 196 JHAs have been trained.",,,
76bfb710-7d12-37b8-8209-e023eaf26023,,,,2013,0,,"Provide free nutritious foods to the patients in Govt Medical college Hospital, Kalamasery, Cochin and Cancer Research Centre, Cochin Patients.
Home Nursing care to bed ridden patients in Ernakulam Dist., Kerala
counselling.
Flood Relief center activities
Integrated Home Care Programme . WE are associating with Cochin Cancer Research Centre, Cochin, Kalamassery for Integrated Home care programme of the Hospital.",,,
d0ee431e-0677-3c01-abb5-c847d08ce985,,,,2009,"LeapForWord is a product NGO committed to eliminating the single biggest bottleneck - Poor English Capabilities - that prohibits students from regional language communities from accessing Professional Education & better Employment Opportunities.
LWF's flagship solution - The English Literacy Program - is designed for teachers who have a job of teaching English but cannot do so effectively because they cannot speak English. Built on top of a Translation Algorithm, the solution enables such teachers to teach English in their mother-tongue and develop specific capabilities in their students namely Reading, Comprehension & Sentence Structuring.
Since inception, Organisation reached out to more than 40,000 students through 3,500+ teachers",,"Since inception in 2009, LWF has reached out to 1,25,000+ students from regional language rural schools through 40,000+ teachers.
Average score in Reading amongst grade 4 LeapForWord students when tested on a standardized English test (ASER) was 2 times the national average (86% v/s 42%)
Average score amongst grade 5 students on Vocabulary was 100% compared to the national average of 60%.
The English Literacy Program is a Voluntary Adoption program and 50% of teachers voluntarily adopt this program in their school after the training.
Other than these tangible results, when kids at an age of 9-10 are able to read & understand English, their confidence soars sky high, They start believing that they can do anything they wish for and this is LeapForWord’s greatest contribution.",,,
dfcfc614-190c-336f-997d-169bc8fca7a4,,,,2002,"Learning Links Foundation was born out of the idea that every child, youth and citizen should have an opportunity to learn and rise to their potential. Organisation is a non-profit organisation dedicated to enhancing quality, promoting innovation and developing future ready citizens. Organisation believes that the best possible way to achieve our goal is by delivering measurable and sustainable change in the education and innovation ecosystem. Their work in the education sector covers the entire lifecycle, from primary to higher education, including formal and non-formal segments. Their focus is to deliver solutions that address the multiple challenges around quality and learning faced by learners, service providers and Governments.
Goal is to create a future where everyone has equal opportunities by empowering students to make the most of their talent, preparing educators to transform teaching, and skilling youth to be self-reliant.",,"‚Ä¢ Impacted over 22 Lakh teaching professionals across 46,000 schools and 4200 colleges of education over 19 states
‚Ä¢ Developed over 1000 hours of training material in 25 world languages and 7 Indian languages
‚Ä¢ Impacted over 3,60,000 community children across 25 states and 5 Union territories
‚Ä¢ Provided over 87,000 hours of entrepreneurial skill development
‚Ä¢ Impacted learning outcomes of over 13 lakh students through direct interventions and 1.4 cr students through indirect initiatives",,,
4cb9e414-101d-385f-9868-bcf25f927eb2,,,,2002,The Light of Life Trust (LOLT) is a non-governmental organization established in 2002 with a vision to transform the lives of the underprivileged. The founder Villy Doctor‚Äôs unconditional love for each individual who seeks help is the moving force behind the projects of the Light of Life Trust.,,"Light of Life Trust Projects
The organization aims to enrich and empower people‚Äôs lives through integrated, holistic, sustainable social models which encompass three critical areas:
1. Project Anando - Education: In order to realize the untapped potential of India‚Äôs rural children, recognize them as a major human resource and empower them, the Anando Project was initiated in 2005 with 25 children, with the belief that no child should be forced to drop out of school. The goal was not just literacy, but the complete all round development of each child. Project Anando currently reaches out to over 3467 children from 426 villages across 35 centres in the state of Maharashtra.
2) Project Jagruti ‚Äì To create a unique holistic, joyous community of orphan children isolated senior citizens and destitute women that will enrich lives through mutual benefits of a surrogate family. It will also set a Medical Diagnostic Centre for the benefit of people residing in and around Karjat.
3) Project Aangan - Health: To provide alternate healing therapies, to give care and comfort to the terminally ill in a residential quarter and to engage in research and development.",,,
560ce8df-ffe1-3c92-8328-9d25b16bf730,,,,1998,"Lokmitra is committed to right of all children to free basic education with quality and equity. The operational strategy is to engage with Elementary Education System of Uttar Pradesh in multi pronged and multi level manner that could impact at micro and macro level through engagement with children, parents and teachers. In order to encourage peer-learning among teachers of different schools and at block level, a Teachers‚Äô Learning Forumhas been promoted, which is functioning in several blocks. A parents‚Äô forum named Shaikshik Samvad Manch has been evolved after federating at cluster & block level of School Management Committee, through which learning is promoted among committee members. Lokmitra successfully initiated an Educational Coalition, namely ‚ÄúBasic Shiksha Manch‚Äù (coalition of School Management Committee (SMC) Federation/Parent Association & NGOs) in 2006. Since then every year workshops and campaign has been organised at state level and in many districts.
Since year 2000, LOKMITRA started mobilising Out of School Girls for supplementary education and subsequent mainstreaming in schools in Raebareli distric. For out-of-school children, especially belonging to the Dalit (Scheduled Castes) and the minority Muslim community, Lokmitra gives opportunity for alternative residential and non-residential education for development and education of adolescent boys & girls.",,"Lokmitra has supported about 500 schools for 1 to 5 years in 11 rural Blocks and three urban areas in 7 districts of Uttar Pradesh
Practice of Teachers‚Äô Forum evolved around 2007 in one Block and now it is getting spread to about 10 other Blocks of four districts, reaching out to about 600 teachers. Average attendance of teachers in a block level meeting is about 20.
Lokmitra initiated its activities with three schools in 1997 and subsequently with wide acceptance of its ideas & practices, during last few years it has directly supported over 400 rural schools of seven blocks in four districts and with 50 urban schools in Raebareli and Lucknow.
Lokmitra has been providing supplementary education to about 300 girls of Class VIII to XI, after which they are able to successfully complete their secondary education.
Till date, more than 5000 out-of-school children have been identifiedand provided supplementary education.",,,
9b2fc83c-ecb5-3ef7-a9c0-dc9ee3a77480,,,,2001,"Magic Bus, founded in 1999, is a non-profit organization working with 300,000 children and 8000 volunteer mentors every week from marginalized communities in India. As on March 2016, organisation reached to 22 states and 68 districts of India. At Magic Bus, our objective is to break the poverty cycle, one child or youth at a time. Magic Bus equips some of the India‚ÄövÑv?‚àövë‚àö¬•s poorest children and youth with the skills and knowledge to grow up and be successful, to move out of poverty, and to take control of their future. These life skills ‚ÄövÑv?‚àövë‚àö¬® which range from education and gender equality to health and employability ‚ÄövÑv?‚àövë‚àö¬® are taught by the youth leaders from the communities themselves, supported and trained through Magic Bus‚ÄövÑv?‚àövë‚àö¬• unique mentorship programme.
Through its network of more than 10000 such youth leaders, Magic bus accompanies children on their journey from childhood to livelihood.",,"Childhood to Livelihood:
Projects Sponsored by Nestle- 140000 in 2017-18
Project Sponsored by HDFC- 17702 in 2017- 18
Project Sponsored by Mondelez - 26000 in 2017- 18",,,
99891fa9-cb27-34f7-8776-6d53c2fced8c,,,,1991,"Majlis started in 1991 as a response to a growing need for lawyers with a gender perspective who are dedicated to evolving innovative legal practices to defend women‚Äôs rights. Its an all-women team comprising of lawyers and social activists focused on providing quality legal representation for individual women in court, changing mindsets through advocacy and training and evolving gender just ideology through campaigns and interventions.Our teams are divided as per the focus of their work and are headed by a programme manager. Every Thursday evening the entire office meets to share about the highlights of their work during the week and to discuss contemporary issues. We also invite external experts to address the team on issues of critical concern and to provide our team with exposure to wider concerns. Our programme is called Social and Legal Support to women and children victims of violence (RAHAT) and we represent survivors in 10 Magistrate courts across the country.",,"In FY 17-18,
-1500 women and children facing violencereceived legaladvice and first response including 100 first response to sexual violence. Of the total women who approached us, over 100 women made the decision to proceed to court to access their rights and seek justice. We helped 19 victims execute court orders that were breached and violated by husbands and in-laws. We helped the Protection Officers file 31 DIRs and refer 70 women to other service providers. Due to our support 28 women were helped by POs to apply for Legal Aid Lawyers and 19 obtained lawyers within the same year.
-In cases of Sexual Violence we had carried forward 458 cases from the previous year. 115 cases were added this year. Total cases handled were 573 cases. Of these, 92 cases ended this year. 36 cases ended in Judgement;judgement; 24 convictions and 12 acquittals.56 cases ended for other reason like the victim was not in touch or did not want our support. We are carrying forward 481 cases to the next year.
-The Child Welfare Committee (CWC) appointed us as ‚ÄúSupport Person‚Äù to the children in need in 48 cases and 42 received monetary compensation under the Manodhariya Scheme due to our efforts.
-We reached out to over 1000 women through our legal aid camps organized in association with the following Community Based Organizations.",,,
a7f478a3-ccee-383b-985a-d405bff58e3b,,,,2014,"Making A Difference Foundation is a non profit organisation which works for the betterment of the society through the social work and social awareness campaigns.It has conducted the social activities such as Blood donation camp, Dental camp, providing education to 40 girl child for 3 years, providing water and bringing out permenant water solution in the draught affected area of Latur in Marathawad, Beautifying 36 Railway stations all across mumbaithrough its Mega project Hamara Station Hamari Shaan in just 8 days. Our current project is building up an Hostel cum skill Developement center with Science Tech Hub to uplift a village of Vikramgadh area for Adivasi & Tribal kids.",,"1.BEAUTIFIED 36 RAILWAY STATIONS ALL OVER MUMBAI IN 8 DAYS THROUGH HAMARA STATION HAMARI SHAAN PROJECT.
2.PROVIDING WATER TO THE DRAUGHT AFFECTED AREA AT LATUR AND IMPLEMENTED PERMANANT SOLUTION OF WATER.
3. PROVIDED HELP TO VATSALYA TRUST MUMBAI WITH 2L EVERY YEAR FOR GIRL CHILD EDUCATION",,,
fac1ab06-f27f-358c-94d4-991ba05987fc,,,,1996,"Founded in 1996, by Ms. Chetna Sinha, Mann Deshi Foundation envisions to empower women to make their own choices and to be celebrated as equal and valuable members of their families and communities. Along with Mann Deshi Bank, it aims to provide comprehensive business support to rural women entrepreneurs. Mann Deshi Foundation runs a Business School for rural women to train them in relevant business skills through the centres as well as at beneficiaries‚Äô doorsteps. It also runs a chamber of commerce to facilitate networking and capacity building amongmembers. Along with women‚Äôs empowerment programmes, it runs community empowerment initiatives such as water conservation, sports for rural kids, marketing linkages for farmers, bicycles for girls and community radio station. Ms. Chetna Sinha co-chaired the World Economic Forum at Davos, Switzerland and established a separate international fund for promoting rural entrepreneurship in India. The organisation restructured the Chamber of Commerce programme to customize services as per member needs and, initiated Digital Financial Literacy programme for women vendors in weekly markets to introduce beneficiaries to the digital payment systems and increase transparency and efficacy of their businesses.",,"Headquartered in Mhaswad, Mann Deshi Foundation is currently operational in the states of Maharashtra, Gujrat and Karnataka, reaches more than 400,000 beneficiaries. It aims to reach 1 milion individuals by 2022.",,,
22c926fb-91e7-372a-8aa9-022b0ccbad4f,,,,1982,"MANAVLOK is a Voluntary organization for socio-economic upliftment of the rural-poor, established in 1982 by Dr. Dwarkadas Lohiya, under Society Registration Act 1860.
We have four types of Self Help groups namely Krushak Panshayat, Bank Linkages, Micro Enterprises and HelpAge. MANAVLOK initiated many projects for farmers to uplift their socio-economic and formed Krushak Panchayat (Farmers‚Äô Club) during 1983.
We are the Maharashtra governments implementing partner of the GDGS (GalMukt Dharan GalYukt Shivar) scheme for the Beed district. The main objective of this scheme is to remove silt from the dried dams & spread it over nearby farms of farmers from that dam area so that it will help to restore the original water storage capacity of dams & to increase the soil fertility & crop production.
Water Accumulating Deep Trenches (WADTs) is a continuous replication activity of our success method or experiment on prevention of Water Scarcity at drought prone areas. In every village there are 2-3 streams or rivulets or brooks or rivers. Rain water in the brooks or rivulets or streams or rivers accumulates in the Dug WADTs and percolates underground.
Navnirman supported by a private corporate supports various watershed activities like CCT, Compartment bunding, LBS, WADT, ENB etc implemented in 20 villages from Ambajogai, Parali and Kaij Block of Beed District.
Manavlok is a Nodal Organization of implementing Childline 1098 activities in Beed City. Twelve weekly and three monthly meeting have been conducted with partner‚Äôs organization ‚Äú Yuva gram‚Äù.",,"Navnirman Project focused on upgrading water resources. There were 3906 direct and41131 indirect beneficiaries in 2017-2018.
Desilting of Dams:In 2018, we desilted 8,64,584 cm silt from the 32 dams from 13 blocks of 6 districts. 1293 farmers received benefits of this activity.
140 Water Accumulating Deep Trenches (WADT) were done on fields of 20 farmers in the village of Tapse Chincholi in Latur District totally benefitting 3163 villagers.
192 wells from 39 villages were desilted benefitting 960 villagers in 2017-2018.
Watershed Management Project:1525 farmers benefitted from compartment bunding being done on 321.59 hectares,328 water accumulating deep trenches (WADT) and 25037.6 cubic meter of siltdeposited on fields in 2017-2018
As of 31 March 2018, 24,922 cu.m. of silt has been excavated under the Galmukt Dharan, Galyukt Shivar in three talukas of Beed district benefitting 1035 farmers.
In the four villages under Salegaon Sub Center, soil testing was done in 2018 for 1500 farmers indirectly alsobenefitting 6000 villagers.
For the Garden Nursery, 180 SHG members took care of 300 saplings each in 2018. Across all nurseries, a total of 1.25 lakh saplings are being cultivated benefitting 900 cultivators.
With the financial support of Save Indian Farmers, Manavlok worked with 30 beneficiaries on 30 acres (20 acres of 22 beneficiaries in Ambajogai and 10 acres of 8
beneficiaries of Parbhani) and 25 acres this project is being implemented in Andhra Pradesh. These beneficiaries registered online for field surveys and drip
irrigation subsidy. 21,000 saplings have been provided for a total area of 18.34 acres.
Manaswini Mahila Prakalp, for Gender Equality and Domestic Violence organized 84 programs for awareness including street plays, gender-sensitization programme for youths, safeguarding womenfarmers in suicide cases, counselling centres to resolve and address legal cases etc.",,,
db3c7471-50ab-31d3-b358-45314cd53286,,,,2008,Masoom in a non-profit organisation working for providing quality education for Night School students. Masoom is currently working in 69 schools in Mumbai & Pune region. We run holistic program in night schools where we provide infrastructure material and arrange capacity building training for night school stakeholders.,,"Total Number of night schools currently - 5799
Total number of students helped till date - 32,468
Performance at Board exams for FY17-18 : 1477 students sat for the Board Exams of whome 976 students passed; passing percentage is66.08%",,,
2d9ae2c3-a285-332e-90a9-0442d367a110,,,,1982,"Muskaan, established in 1982, is a voluntary organisation of parents and professionals that has grown into one of New Delhi‚ÄövÑv?‚àövë‚àö¬•s premier institute providing comprehensive education, vocational training and work opportunities to young people with intellectual challenge. Collective will, determination, unwavering optimism, and also relentless hardwork, honest intentions and clarity of focus has steered the growth of Muskaan.
Muskaan was established withthreefold objective :
‚ÄövÑv?‚àövë¬¨¬¢ Provide comprehensive education and training including vocational training and work opportunities for persons with intellectual disability
‚ÄövÑv?‚àövë¬¨¬¢ Empower the parents through emotional support, appropriate information and understanding of the development needs of the chilodren
‚ÄövÑv?‚àövë¬¨¬¢ Raise awareness in the society about the capacities of persons with intellectual disability and advocate for their rights",,"Established Three models of Employment for varying ability levels amongst Persons with Intellectual Disabilities (PWID)
-Makes 200 products at its vocational training centre.
-Started mainstream employment in partnership with Lemon tree Hotel
-Started Data entry course.",,,
6df75c96-8a33-3d64-a0a0-e2fcd62ab476,,,,2011,"Pipal Tree Foundation a registered non for profit development organization work at a national level currently benefiting more than 10,000 underprivileged youth from Hyderabad, Bihar, Odisha, Rajasthan, Uttar Pradesh and west Bengal, through our initiatives in vocational education, healthcare ,sustainable livelihood, women empowerment in these states of India. Our mission is to make a difference in the lives of the underprivileged youth and community. They are partnered with National Skill Development Corporation (NSDC) to train and create gainful employment for 100,000 youths over next 10 years. The NSDC was set up as part of a national skill development mission to fulfill the growing need in India for skilled manpower across sectors and narrow the existing gap between the demand and supply of skills.",,"*Setting up to skill development center in Madhubani
*Setting up to skill development center in Andhra Pradesh
*Setting up to skill development center in Siwan
*Setting up to skill development center in Sitamarhi",,,
faecba7e-d73e-315f-bd50-7ef28add13a8,,,,1987,"Rajasthan Mahila Kalyan Mandal Sanstha (RMKM) is a voluntary organization inspired by community development strategies of Mahatma Gandhi which strives to improve the lives of rural people and disabled.
Education: The Organisation has been working in the field of Mental Retardation since 1987and manage two- Inclusive schools viz, Minu Manovikas Mandir, Inclusive School, Chachiyawas, Ajmer & Sanjay Inclusive Special School, Beawar. It runs two day care centres, Ummeed and Udaan.. The Community Based Rehabilitation Program (CBR)provides home-based teaching for those unable to attend the centres. Udaan Day Care, Centre, Rawatbhata, ""DAKSH"" Vocational Training Centre & Community Based Rehabilitation Programme (CBR) for mentally challenged children, in Ajmer district. Our aim is to make intellectually challenged children self-reliant and live a dignified life.
-Livelihood Promotion andSHG: Socially deprivedwomen are encouragedand given training in forming SHG. Through Pashu Sakhi project, goats are provided free or through interest free loans to poor women to rear and become financially independent. Two Vocational training centres under the Daksha project provide training in woodcraft, stationery and catering to disabled adults.
-Special Education degree and diploma recognised by Maharishi Dayanand University are taught in Sagar College
-Community and Mental Health: The Organisationgenerates awareness about HIV/AIDS, provides health services, and improves the quality of life for female sex workers, Injectible Drug Users ( IDU) and mentally challenged through early intervention, health counselling and health camps. It also manages the 1098 ChildLine number",,"Through its five centres, the Organisation has benefitted1568 children with intellectual disabilities and 99 normal children. ChildLine received 3067 calls of which 956 were succesfully helped. 300 persons with disabities have benefitted directly and indirectly from the Vocational Training Centre. 743 female sex workers were provided information on prevention ofHIV/AIDS and its treatment. 583 Injectible Drug Users ( IDU) were provided counselling.",,,
a9ae8220-f5eb-3ba3-98c9-1b492dae1a70,,,,2014,"Saajha works towards enabling greater parental and community participation in schools. Towards this, it builds capabilities of parents, teachers and principals to facilitate a collaboration between schools and communities and support mothers to enable them to support learning of children at home and in community. It has been working directly with 100 municipal schools impacting about 40,000 children and has partnered with SCERT, Delhi to indirectly impact 1,000+ schools and over a million children.",,,,,
9a3a3c30-2fa5-335e-a2f0-6b80895025d1,,,,1994,"Guru Vishram Vridh Ashram started as a small facility for the destitute found on the roads of Delhi. Providing the basic facility like food and clothes. With the help of generous and mindful people of our community, the old age home now stands with
10 ICU beds, 24/7 Doctors and nurses, Physiotherapy lab, Lifts for elderly, Pathology lab and X-ray monitoring, Medicines, Fresh food and Clean clothes throughout the year which is rendered to the elderly completely free of cost. Right now, there are 300 elderly residents staying with us in our New Delhi and Garhmukhteshwar Ashram. We have sheltered over 4000 elderly individuals, about 1550 residents have been cremated and more than 1410 people have been rehabilitated and sent to their HOMES",,"1.Better Accommodation
2.Better Medical care
3.Special care unit of 10 beds for critical patients
4.Pathology Lab set-up
5.Physiotherapy Unit.",,,
5b5a5ee2-adec-3207-91ab-b298a8a4760f,,,,2006,"A grassroots NGO with two decades of experience in communtty work, particularly with vulnerable groups affected by HIV. We have worked with over 12000 vulnerable people, focusing on their empowerment and reducing vulnerability. Our care and support services have reached over 14000 people affected by HIV.",,"Palliative Care : Over 6000 patients have benefited from services at palliative care centre.
Capacity building for vulnerable populations : Working with 60 vulnerable adolescent boys and this year, will be working with an additional 200 vulnerable boys and girls.
Capacity building for development workers : Around 100 development workers have been a part of social work praxis course, implemented over three batches.",,,
f4cec087-8025-39ee-92e8-f1614a44595a,,,,2014,"SETUs emerged as cluster level information centres immediately post the 2001 earthquake to play a bridge role in coordinating effective relief and information needs. Down the line, SETUs curved its own niche ‚Äì facilitating local people & external agencies towards strengthening communities to decide, negotiate and monitor for the kind & the pace of development that they need and can sustain. Since 2004, SETUs thus focused on strengthening local governance more prominently through various innovations. SETUs became registered under Trust and Society in Mar 2014 under the name SETU Abhiyan.
SETU Abhiyan focuses on accompanying local governments (Gram Panchayats and Urban Local Bodies) in efficient functioning on principles of improved local governance. As a core strategy to this, the Learning Lab for Local Governance is an initiative of SETU Abhiyan which promotes knowledge sharing, research/ studies on local governance and thus contributes to the local governance discourse.",,"SETU received the award for best practices in rural development sector in 2015 from the MoRD. The achievement was for practices promoting holistic village development planning and strengthening Local Governments towards good governance.
The Panchayat Associations are formed as structured associations of elected representatives at the Block levels. The Associations formed in 3 blocks of Kutch district are to initiate dialogue collectively on Governance issues in the district between the Panchayats and the bureaucracy. GP members from various Panchayat bodies are members of the Panchayat Association.
SETUs developed and piloted the Governance Audit, a tool which reflects the performance of LGs in respect to the expected ‚Äògovernance‚Äô role of LGs. The audit being conducted by members of Panchayat Association (a forum of Gram Panchayat representatives) ultimately helped LGs to realize their potentials and helped develop strategies to improve their performance on required parameters.",,,
02871f16-d053-3a4d-bd63-1eba221751e4,,,,1984,"The Self Employed Women‚Äôs Association (SEWA) is a women‚Äôs trade union that was started in Gujarat in 1972 by Smt. Ela Bhatt, with the aim of organising women in the informal sector. SEWA Bharat, an all India federation of Self Employed Women‚Äôs Association was formed in Delhi in 1984 with the aim ‚Äúto strengthen the movement of women in the informal economy by highlighting their issues at the national level and building its member organizations‚Äô capacity to empower them.‚Äù Currently it is spread in 9 states across India covering over 1. 9 million women member.Activities undertaken are : Organizing and Capacity Building,Livelihood and Skill building, Health and Social Security and Health, Advocacy and Networking",,"1) Led a personalized counseling program for young women and girls. Over the 1+ years, over 15,000 girls have received information of our online and/or in person counseling to promote careers outside of the traditional job paths.
2) Provided direct employment to 1,320 women through cooperatives that reflect global and local market demand
3) Provide financial literacy training and micro-finance to 12,000 women in Bihar, Delhi, Uttarakhand, and West Bengal",,,
cbf43abd-1698-38b2-99fc-0e800a04cc93,,,,2011,"SGBS cherishes its simple yet fulfilling vision 'With Society, towards Serenity"" and aims to touch different facets of human life to make the society a better place to live. The Company is efficiently run by Directors and a Core Group of Volunteers who are Professionals engaged in business or employed with reputed companies‚Äô with complementing skills and experience, and is ably supported by a management team committed to the cause and sharing a vision of making a difference to the society. SGBS Unnati Foundation located in Bangalore, Karnataka, it is currently operating & managing close to 35 centers, across PAN India.
Unnati Training programme focuses on underprivileged youth aged between 18 yrs to 25 years of both boys & girls,who are less educated, semi literate, literate and unemployed. Once the training is completed each youth is guaranteed with 100% job placement. The current vocations include Retail Sales, Guest Care (hotel and offices), BPO/Call Centre (data entry & low end voice). Apart from the core vocational skills, the youth are trained on basic hygiene, life skills & values, spoken English, and basic computer skills. The youth are selected through a screening process involving the following criteria: (1) Socially or economically backward (majority of them with family
annual income &lt; Rs 18,000) & (2) Aged 18 or above.",,"For FY 17-18 During the year, a total of 6,293 youth were trained between the two programs ‚Äì UNNATI & UNXT.
Out of the above 3076 youth were trained and placed through 50 days Unnati program across centers. Out of the total number of youth, 1,574 were Male and 1,502 were Female. Their educational background ranged from below 7th standard to graduation. Through our UNXT program, we trained 3,217 youth across Government Colleges. Out of this, 1,518 were Male and 1,699 were Female.",,,
096c31de-a752-3ca4-bdd9-178a7edf2ed3,,,,1987,"Shanti Bhavan is a unique free residential school in a backward village, for children from extremely poor backgrounds like rag-pickers, sewage workers, quarry workers, housemaids, etc. Every year it selects 12 girls and 12 boys at the age of 4 for admission and its total enrolment is 350. It follows the ICSE and ISC curriculum.
Shanti Bhavan serves as a home and a non-sectarian boarding school that provides holistic upbringing in a high quality educational setting for these children from deprived backgrounds. Given proper care, support and educational opportunities, these children will be able to succeed in life and bring about social change to their families and communities. Every child is expected to uplift their families.",,"Shanti Bhavan was instrumental in aiding the grade twelve graduation of 20 children who got admission to top colleges like Christ University, St. Joseph College of Commerce, Jyoti Nivas, Mount Carmel College, etc.
10 children graduated from college and got admitted to top companies like Goldman Sachs, Ernst & Young, Thomas Reuters, Deloitte, etc.",,,
325b447f-1dc9-3e01-ac28-7c4102ad71f5,,,,1994,"Shelter Associates was established in 1993 to improve the living conditions of the urban poor in India. The Organisation work in slums and informal settlements to provide technical support for, and facilitate access to, improved housing and essential services. Based in Pune, Shelter Associates comprises architects, social workers, geographic information systems (GIS) analysts and community workers. Volunteers from different parts of the world also work for us. We have a three-pronged strategy to attain our mission; a)Generate spatial data to promote inclusive and city-wide planning approaches for the equitable distribution of civic resources. b)Advocate for improved delivery of essential services like sanitation and water and (c) Planning and negotiating with the local and state governments for access to housing and security of tenure for the urban poor.",,"Beneficiaries reached: Since 1993, Shelter has covered over 4300 families with individual toilets and impacted over 50000 persons with just the sanitation program including individual and community toilets. Shelter has also built good quality housing for over 1,800 families",,,
47db1c8c-b5be-375b-8e72-be3b48fc2a6d,,,,1980,"Shikshan Ane Samaj Kalyan Kendra is an organisation successful in helping society through various activities in agriculture, health, education, women empowerment, etc. It is doing its best with a vision to give the livelihood opportunities to people with various effective activities and programmes.",,"Three time Best Centre Award for CLEAN programme. It has formedFarmers Producer Organisations (FPO) like; Avirat Agro Producer Company Ltd, Gir farms producer company Ltd and Sorath agriculture producer company. It established the entrepreneur model in Jafrabad & Rajula. It has covered 8000 farmers under its promotion of improved farming practices among cotton growing farmers. It established Learning Resources Centre (LRC) at Dared. It has covered 45 villages under the Learning and Migration Programme (LAMP).",,,
dd9f00c5-0acd-3524-b3cb-ca4c2ca6c346,,,,2000,"Sneha Social Service Society is located in Coimbatore, Tamil Nadu with special emphasis on women and children since their empowerment benefits the whole community. It also runs the following services; Sneha Social Service Society – Kangayam; Sneha Social Service Society – Valaigiri;Sneha Social Service Society – Sholayar Dam; Christ the King home for the Aged – Karuvanallur;Sneha Community College – Bhavani;Sneha Special School – Kinathukadavu.",,"It has trained more than 150 women in tailoring, education supportgiven to children of 40 widows and abandoned women and 350 women and needy people counselled to resolve family and personal issues. 1,125 children received free evening tuition with a qualified instructor and enrolled as members of Children’s Parliament.",,,
